AMKA,first_name,last_name,fathers_name,date_of_birth,gender,weight,height,phone_number,email,address,occupation,nationality,insurance_provider
67479912323,Markos,Georgiou,Anastasios,1998-03-02,M,86,157,6963902211,markos.georgiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
32625311933,Evangelia,Sidiropoulou,Vasilis,1961-09-20,F,115,191,6937048474,evangelia.sidiropoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
63733110043,Michalis,Christodoulou,Anastasios,1991-07-31,M,118,158,6955850584,michalis.christodoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
33503147844,Katerina,Konstantinidi,Konstantinos,1962-04-16,F,86,193,6957528238,katerina.konstantinidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
43573653385,Stavroula,Archontopoulou,Antonis,1967-01-15,F,83,184,6938953339,stavroula.archontopoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
72463165108,Vasilis,Papadopoulos,Spyros,1952-06-04,M,51,177,6992790681,vasilis.papadopoulos1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
86574800188,Danai,Tsakalidi,Emmanouil,1997-07-29,F,104,188,6941644124,danai.tsakalidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
28388531037,Andreas,Vlachopoulos,Giannis,1998-06-14,M,106,177,6905022989,andreas.vlachopoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
24337095780,Georgios,Triantafyllou,Dimitris,2005-09-10,M,115,180,6964492547,georgios.triantafyllou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
79849170795,Grigoris,Papageorgiou,Evangelos,1996-11-28,M,53,165,6972361498,grigoris.papageorgiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
37629909271,Athina,Oikonomou,Christos,1998-04-14,F,57,178,6924229301,athina.oikonomou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
12729317659,Pavlos,Makris,Stefanos,1949-09-20,M,99,194,6997245424,pavlos.makris@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
30157800157,Aggeliki,Lamprou,Aristeidis,1990-11-08,F,74,169,6934722115,aggeliki.lamprou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66034828725,Anastasios,Ioannidis,Leonidas,1984-01-01,M,60,191,6951819448,anastasios.ioannidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
97099541892,Dionysios,Petridis,Georgios,1992-01-15,M,67,183,6992726518,dionysios.petridis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
69854798057,Aikaterini,Chronopoulou,Ilias,1982-06-22,F,100,166,6932703717,aikaterini.chronopoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
87610096264,Xanthi,Kalliga,Fotios,1990-01-07,F,55,189,6910636034,xanthi.kalliga@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
42041172711,Christos,Papadopoulos,Michalis,1995-04-07,M,66,169,6902658728,christos.papadopoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
32926179399,Ioannis,Chatzidakis,Thomas,1983-10-04,M,77,168,6928091923,ioannis.chatzidakis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
80882961421,Aikaterini,Oikonomou,Filippos,2001-11-19,F,79,173,6984674016,aikaterini.oikonomou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
14858431672,Pinelopi,Karamanli,Leonidas,1999-03-04,F,102,164,6900476610,pinelopi.karamanli@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
13211551930,Aggeliki,Triantafyllou,Theodoros,2003-01-10,F,56,178,6986148202,aggeliki.triantafyllou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
20709299336,Sotiris,Angelopoulos,Michalis,1968-07-07,M,69,164,6930836786,sotiris.angelopoulos1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
22969717099,Vasilis,Papanikolaou,Spyros,1973-07-26,M,69,184,6968245785,vasilis.papanikolaou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
49477842370,Kyriakos,Vlachopoulos,Dimitris,1968-05-16,M,68,186,6923808098,kyriakos.vlachopoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66569434794,Dimitris,Makris,Theodoros,1995-11-18,M,75,157,6928980446,dimitris.makris@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
72055474972,Aggeliki,Christodoulou,Athanasios,1979-07-04,F,50,175,6996689326,aggeliki.christodoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
86942762651,Olympia,Nikolaidi,Emmanouil,1990-08-04,F,99,195,6925596710,olympia.nikolaidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
96912068648,Konstantinos,Chronopoulos,Aristeidis,1965-12-04,M,109,194,6925596762,konstantinos.chronopoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
63087646948,Despoina,Petridi,Andreas,1973-04-07,F,65,191,6940043227,despoina.petridi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
51682668668,Andreas,Makris,Aristeidis,1983-09-27,M,65,178,6996605441,andreas.makris@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
22842572178,Vasilis,Antoniou,Kyriakos,1965-06-14,M,95,165,6977924328,vasilis.antoniou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
64787717415,Danai,Panagiotidi,Giannis,1971-09-22,F,98,161,6904261630,danai.panagiotidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
29478523175,Athina,Michailidi,Charalampos,1972-11-14,F,119,180,6909485517,athina.michailidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
12691276411,Kalliopi,Panagiotidi,Spyros,1970-10-13,F,87,178,6996721706,kalliopi.panagiotidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
36960765054,Alexandra,Tsoukala,Filippos,2004-08-20,F,53,174,6996034808,alexandra.tsoukala@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
19308887520,Danai,Kalliga,Evangelos,1997-07-12,F,54,191,6944717844,danai.kalliga@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
36031433966,Nikos,Bakogiannis,Markos,1993-08-08,M,79,159,6958142485,nikos.bakogiannis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
64697050066,Stavroula,Ioannidi,Kyriakos,1971-07-15,F,88,169,6991313119,stavroula.ioannidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
14526665978,Nikoletta,Spanou,Filippos,1973-03-26,F,104,170,6958800594,nikoletta.spanou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
19333087311,Kyriakos,Bakogiannis,Christos,1949-10-01,M,88,168,6998938083,kyriakos.bakogiannis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
43178003654,Giannis,Triantafyllou,Sotiris,1977-11-03,M,84,159,6942990508,giannis.triantafyllou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
67270316799,Anastasios,Papadimitriou,Aristeidis,2005-09-28,M,93,162,6972544497,anastasios.papadimitriou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
64340787115,Michalis,Konstantinidis,Andreas,1948-10-07,M,56,174,6984091348,michalis.konstantinidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
64045776401,Vasilis,Karamanlis,Charalampos,1949-06-27,M,109,193,6960647510,vasilis.karamanlis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
41392533712,Leonidas,Lazaridis,Fotios,2004-07-27,M,107,167,6943588991,leonidas.lazaridis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
69316449560,Dionysios,Petridis,Theodoros,1997-08-22,M,85,170,6997358161,dionysios.petridis2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66111159390,Nikos,Ioannidis,Giannis,1956-05-18,M,82,173,6945488582,nikos.ioannidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
42033024031,Athanasios,Christodoulou,Spyros,1968-04-04,M,115,184,6971506213,athanasios.christodoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
48428474357,Theodora,Nikolaidi,Markos,1947-12-16,F,80,156,6914517828,theodora.nikolaidi2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
47175028328,Evangelia,Ioannidi,Leonidas,2003-03-15,F,77,165,6971177619,evangelia.ioannidi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
52289729477,Nikos,Michailidis,Thomas,1985-04-27,M,94,192,6973454043,nikos.michailidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
82994769291,Grigoris,Ioannidis,Markos,1978-11-06,M,109,178,6905409275,grigoris.ioannidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
51105110655,Christina,Triantafyllou,Giannis,1990-03-04,F,117,194,6993159628,christina.triantafyllou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
22469920713,Panagiotis,Lamprou,Aristeidis,1993-10-07,M,87,169,6924196138,panagiotis.lamprou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
35908404680,Filippos,Antoniou,Dionysios,2000-02-10,M,95,174,6902863287,filippos.antoniou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
84992518444,Athanasios,Spanos,Panagiotis,1950-02-21,M,113,176,6978490329,athanasios.spanos1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
20263793947,Georgia,Oikonomidi,Dimitris,1970-12-19,F,109,183,6929634605,georgia.oikonomidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
57590568828,Vasilis,Petridis,Emmanouil,1960-11-10,M,92,191,6942549860,vasilis.petridis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
92220539839,Fotios,Lamprou,Alexandros,1971-12-04,M,89,156,6978954375,fotios.lamprou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
07963944402,Dionysios,Oikonomou,Filippos,1995-06-17,M,81,177,6973848942,dionysios.oikonomou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
03258482043,Pavlos,Alexiou,Fotios,1966-09-30,M,89,194,6930702276,pavlos.alexiou2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
29433008065,Ilias,Lazaridis,Sotiris,1972-11-11,M,85,188,6975080461,ilias.lazaridis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
01136657919,Christos,Mavridis,Ilias,1948-12-03,M,54,185,6923326828,christos.mavridis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
43475965795,Eleftherios,Mavridis,Vasilis,1957-06-20,M,74,172,6930844109,eleftherios.mavridis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
40798457861,Andreas,Papadimitriou,Anastasios,1955-08-07,M,73,195,6966419150,andreas.papadimitriou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
84730253435,Olympia,Panagiotidi,Dimitris,1948-06-17,F,70,175,6931133148,olympia.panagiotidi2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
80644257548,Athanasios,Antoniou,Konstantinos,1970-01-24,M,72,173,6932746641,athanasios.antoniou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
13856289670,Foteini,Georgiou,Evangelos,1988-05-09,F,58,179,6954524811,foteini.georgiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
37364385001,Dimitris,Petridis,Stefanos,1956-03-11,M,61,178,6943768116,dimitris.petridis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
04912839337,Eirini,Antoniou,Emmanouil,1969-01-06,F,57,170,6956081583,eirini.antoniou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
97122503002,Pinelopi,Triantafyllou,Antonis,1981-10-25,F,99,184,6987239418,pinelopi.triantafyllou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
69035101655,Dimitris,Antoniou,Christos,1990-04-27,M,70,168,6925319865,dimitris.antoniou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
75274723848,Konstantinos,Diamantis,Spyros,2006-03-27,M,109,169,6938539949,konstantinos.diamantis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
68909846770,Foteini,Konstantinidi,Georgios,1964-05-09,F,53,165,6916719745,foteini.konstantinidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
92611513737,Dionysios,Dimitriou,Georgios,1954-06-08,M,83,178,6937560092,dionysios.dimitriou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
10776451491,Leonidas,Mavridis,Charalampos,1995-09-26,M,56,183,6997907453,leonidas.mavridis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
26808150503,Xanthi,Papageorgiou,Ilias,1960-06-11,F,102,160,6933501115,xanthi.papageorgiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
51137875771,Spyros,Sidiropoulos,Charalampos,1986-02-21,M,62,181,6925424708,spyros.sidiropoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
42273647006,Xanthi,Chatzidaki,Evangelos,1994-04-13,F,99,179,6954479948,xanthi.chatzidaki1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
59155303003,Xanthi,Michailidi,Ioannis,1996-09-16,F,75,176,6915102239,xanthi.michailidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
18449132263,Elisavet,Antoniou,Sotiris,1946-08-24,F,61,171,6947254840,elisavet.antoniou2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
48470095079,Spyros,Nikolaidis,Fotios,1999-01-31,M,118,157,6947978509,spyros.nikolaidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
36596869052,Paraskevi,Karamanli,Petros,1982-01-11,F,101,185,6909154977,paraskevi.karamanli1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
78936280287,Konstantinos,Tsakalidis,Petros,1976-11-24,M,89,168,6920625328,konstantinos.tsakalidis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
92110602460,Alexandra,Kalliga,Evangelos,1995-10-29,F,109,185,6942162175,alexandra.kalliga@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
10898816898,Stefanos,Papadimitriou,Emmanouil,1958-09-06,M,107,182,6956852923,stefanos.papadimitriou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
23620155116,Danai,Papageorgiou,Christos,1989-07-24,F,89,173,6914694695,danai.papageorgiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
90825611201,Pavlos,Chatzidakis,Aristeidis,1947-01-19,M,56,184,6918911015,pavlos.chatzidakis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
09754775331,Aristeidis,Oikonomou,Athanasios,1967-08-12,M,98,194,6928893271,aristeidis.oikonomou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
82267050246,Sotiris,Vlachopoulos,Leonidas,1986-04-30,M,99,194,6920759926,sotiris.vlachopoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
25411750735,Evangelia,Stamatiou,Michalis,1955-06-02,F,110,168,6992028515,evangelia.stamatiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
74311272931,Filippos,Panagiotidis,Filippos,1952-04-12,M,115,180,6932183001,filippos.panagiotidis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
12562816566,Eleftherios,Oikonomidis,Kyriakos,2000-05-01,M,82,184,6953513769,eleftherios.oikonomidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
57546273409,Alexandra,Triantafyllou,Georgios,1982-02-21,F,85,186,6928321211,alexandra.triantafyllou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
94597318146,Margarita,Kalliga,Athanasios,1951-02-21,F,107,191,6936282579,margarita.kalliga@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
91225812513,Ioanna,Angelopoulou,Dionysios,1975-03-07,F,57,188,6930772412,ioanna.angelopoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
73858514480,Fotios,Makris,Konstantinos,1968-12-19,M,90,159,6914999459,fotios.makris1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
57769191587,Stavroula,Sidiropoulou,Ioannis,1957-03-18,F,120,170,6981388604,stavroula.sidiropoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
36190526143,Athina,Alexiou,Emmanouil,1956-11-30,F,62,171,6974055849,athina.alexiou2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
26648581140,Nikos,Ioannidis,Giannis,1960-06-26,M,104,163,6992461615,nikos.ioannidis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
44405883116,Alexandros,Panagiotidis,Christos,1946-12-21,M,52,187,6912873546,alexandros.panagiotidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
24339256386,Sofia,Petridi,Stefanos,1990-10-06,F,54,159,6944146084,sofia.petridi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
13601607276,Antonis,Papageorgiou,Spyros,2004-03-22,M,78,192,6916831691,antonis.papageorgiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
77624712920,Evangelos,Christodoulou,Christos,1988-10-08,M,87,187,6961320939,evangelos.christodoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
67123128540,Eleni,Christodoulou,Nikos,1950-10-01,F,90,186,6961340378,eleni.christodoulou2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
55749500466,Georgia,Vasileiou,Kyriakos,1971-06-29,F,53,155,6904565434,georgia.vasileiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
36485883106,Alexandros,Kalligas,Grigoris,1952-10-28,M,55,176,6959711596,alexandros.kalligas@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
54260975731,Theodora,Kalliga,Anastasios,1952-12-07,F,105,177,6932369320,theodora.kalliga1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
61225152512,Katerina,Papanikolaou,Grigoris,1989-09-14,F,61,160,6900477831,katerina.papanikolaou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
82233195249,Konstantinos,Alexiou,Dimitris,1985-11-30,M,60,163,6952821215,konstantinos.alexiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
36173705304,Anastasia,Eleftheriadi,Panagiotis,1998-03-07,F,83,190,6910751810,anastasia.eleftheriadi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
59187996648,Giannis,Papadopoulos,Athanasios,1981-06-30,M,85,172,6915097753,giannis.papadopoulos1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
94219031745,Theodora,Georgiou,Evangelos,1961-04-15,F,51,161,6919016749,theodora.georgiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
76724515295,Pinelopi,Panagiotidi,Nikos,1996-10-05,F,119,165,6988240449,pinelopi.panagiotidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
78351134144,Dimitra,Papadimitriou,Sotiris,1989-06-21,F,85,182,6942102420,dimitra.papadimitriou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
77300199523,Ioannis,Chronopoulos,Andreas,1967-09-24,M,75,189,6991621711,ioannis.chronopoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
83489703490,Katerina,Lamprou,Charalampos,1993-04-09,F,59,162,6928131936,katerina.lamprou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
92504797113,Nikos,Lamprou,Alexandros,1947-01-24,M,111,193,6977500596,nikos.lamprou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
28351816967,Ariadni,Michailidi,Charalampos,1975-10-02,F,64,173,6901985821,ariadni.michailidi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66557896543,Konstantinos,Michailidis,Alexandros,1982-07-17,M,60,177,6961252579,konstantinos.michailidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
23661512487,Andreas,Chronopoulos,Stefanos,1972-11-19,M,114,163,6947224269,andreas.chronopoulos@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
89307160225,Emmanouil,Papanikolaou,Dimitris,1989-12-10,M,61,191,6950505458,emmanouil.papanikolaou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66216577798,Ariadni,Eleftheriadi,Dionysios,2000-01-10,F,97,182,6944716029,ariadni.eleftheriadi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
78546065966,Christina,Spanou,Stefanos,1949-08-14,F,118,171,6923851554,christina.spanou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
09969200139,Christina,Petridi,Emmanouil,1961-05-06,F,85,190,6906046135,christina.petridi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
77210061007,Grigoris,Petridis,Pavlos,1950-01-09,M,84,194,6933605795,grigoris.petridis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
47361711321,Aristeidis,Nikolaidis,Antonis,1974-06-10,M,96,175,6960709580,aristeidis.nikolaidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
18845987142,Elisavet,Spanou,Eleftherios,1983-08-15,F,56,190,6948419907,elisavet.spanou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
54774081717,Aggeliki,Alexiou,Petros,1974-04-22,F,62,159,6921673478,aggeliki.alexiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
11135924758,Anastasia,Triantafyllou,Kyriakos,1990-05-31,F,62,175,6984235784,anastasia.triantafyllou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
63368365699,Eleni,Alexiou,Spyros,1999-07-26,F,54,172,6965874887,eleni.alexiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
12005186491,Athanasios,Tsoukalas,Thomas,1953-01-29,M,85,164,6994294541,athanasios.tsoukalas@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
90904811328,Aikaterini,Michailidi,Vasilis,1965-02-16,F,89,189,6911372283,aikaterini.michailidi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
32303327554,Sofia,Eleftheriadi,Anastasios,1957-11-05,F,100,173,6935549098,sofia.eleftheriadi@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
43921590691,Stefanos,Michailidis,Andreas,1983-02-25,M,111,186,6990086725,stefanos.michailidis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
84266088968,Evangelia,Bakogianni,Emmanouil,1966-05-06,F,112,156,6946996837,evangelia.bakogianni@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66007965452,Dimitris,Christodoulou,Charalampos,1976-08-30,M,55,186,6926568036,dimitris.christodoulou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
13384240157,Theodoros,Stamatiou,Athanasios,1970-12-26,M,72,166,6919130285,theodoros.stamatiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
64737055068,Emmanouil,Ioannidis,Nikos,2004-04-30,M,64,184,6946942675,emmanouil.ioannidis1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
90197781945,Konstantinos,Stamatiou,Vasilis,1987-11-04,M,107,183,6912990166,konstantinos.stamatiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
69315738430,Evangelos,Triantafyllou,Antonis,1948-04-03,M,94,158,6966853462,evangelos.triantafyllou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
66807375362,Anastasios,Papageorgiou,Ioannis,1967-02-09,M,64,163,6948297606,anastasios.papageorgiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
41401734887,Athina,Alexiou,Pavlos,1951-11-30,F,113,179,6905439145,athina.alexiou3@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
20048532183,Markos,Lamprou,Markos,1949-07-14,M,95,178,6947650789,markos.lamprou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
55894392800,Sotiris,Dimitriou,Dimitris,1959-09-04,M,75,171,6906498247,sotiris.dimitriou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
69401346021,Sotiris,Triantafyllou,Konstantinos,1959-11-22,M,70,159,6985577247,sotiris.triantafyllou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
03979513523,Nikoletta,Vasileiou,Nikos,1997-10-16,F,111,171,6901427771,nikoletta.vasileiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
39126027844,Alexandros,Antoniou,Sotiris,1950-08-06,M,111,174,6974558772,alexandros.antoniou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
48268412842,Nikoletta,Vlachopoulou,Giannis,2002-03-22,F,72,193,6987580185,nikoletta.vlachopoulou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
38838970405,Ioanna,Karagianni,Charalampos,1963-11-27,F,97,155,6990213338,ioanna.karagianni@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
85716803729,Nikoletta,Diamanti,Dionysios,1996-06-17,F,104,188,6923348605,nikoletta.diamanti@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
82321386418,Sotiris,Vasileiou,Andreas,1989-08-06,M,72,165,6943470822,sotiris.vasileiou2@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
49387602042,Elisavet,Michailidi,Athanasios,1946-06-14,F,113,160,6975063299,elisavet.michailidi1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
02477233539,Dimitris,Karamanlis,Aristeidis,1985-10-12,M,90,187,6953594053,dimitris.karamanlis@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
93293581775,Evangelos,Kalligas,Emmanouil,1977-07-16,M,81,168,6943126448,evangelos.kalligas1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
15860473373,Georgios,Vasileiou,Andreas,1985-05-08,M,70,167,6907651154,georgios.vasileiou1@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
62884826694,Charalampos,Vasileiou,Anastasios,1984-09-02,M,78,164,6997936169,charalampos.vasileiou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
91649946285,Andreas,Oikonomou,Andreas,1972-04-27,M,62,170,6911033087,andreas.oikonomou@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
98383883405,Kalliopi,Karamanli,Giannis,1978-07-20,F,56,156,6948091215,kalliopi.karamanli@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
05050661933,Athina,Tsoukala,Konstantinos,1999-10-20,F,83,193,6949604488,athina.tsoukala@ygeiopolis.gr,"Patision 1, Athens",Other,GR,EOPYY
